ImageId,EncodedPixels
fa73f24532b3667718ede7ac5c2e24ad7d3cae17b0a42ed17bbb81b15c28f4ae,14526 2 14532 2 14780 5 14787 5 15036 13 15291 14 15547 14 15800 2 15803 14 16054 19 16310 19 16566 18 16822 16 17078 15 17335 14 17591 6 17598 6 17848 5
fa73f24532b3667718ede7ac5c2e24ad7d3cae17b0a42ed17bbb81b15c28f4ae,18370 2 18624 6 18880 6 19136 6 19392 6 19647 6 19903 6 20159 6 20416 4 20673 2
fa73f24532b3667718ede7ac5c2e24ad7d3cae17b0a42ed17bbb81b15c28f4ae,32497 6 32752 8 33008 9 33264 9 33520 9 33776 9 34032 9 34289 7 34546 5
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,13569 2 13825 3 14081 4 14337 6 14593 6 14849 5 15105 6 15361 5 15617 6 15873 6 16129 5 16385 5 16641 5 16897 4 17153 3 17409 1
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,33793 1 34049 2 34305 3 34561 4 34817 4 35073 4 35329 4 35585 4 35841 3 36097 3 36353 6 36609 8 36865 9 37121 10 37377 10 37633 11 37889 11 38145 11 38401 11 38657 11 38913 11 39169 11 39425 11 39681 11 39937 9 40193 8 40452 4
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,46085 7 46339 11 46594 13 46850 15 47105 17 47361 18 47617 18 47873 18 48129 18 48385 18 48641 18 48897 18 49154 17 49410 18 49667 17 49923 16 50180 15 50437 12 50693 12 50951 8
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,52481 1 52737 1 52993 1 53249 2 53505 2 53761 2 54017 2 54273 2 54529 1 54785 1 55041 1
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,58113 1 58369 2 58625 2 58881 2 59137 2 59393 2 59649 2 59905 2 60161 2 60417 1 60673 1 60929 1
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,8 4 260 10 515 12 771 12 1026 14 1282 14 1538 14 1794 15 2050 15 2306 15 2562 15 2818 15 3074 15 3331 14 3587 14 3844 13 4100 12 4358 9 4616 4
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,6157 6 6411 9 6665 12 6921 12 7176 14 7432 14 7687 15 7943 15 8199 15 8455 15 8712 13 8968 13 9225 11 9482 9 9739 7 9996 4
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,41490 5 41744 8 41998 11 42254 11 42510 13 42765 16 43020 18 43276 18 43532 19 43788 19 44044 19 44301 17 44557 17 44814 15 45070 15 45327 14 45584 12 45841 10
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,15130 4 15381 11 15636 13 15891 14 16147 15 16402 16 16657 17 16912 18 17168 18 17423 19 17680 18 17936 18 18192 17 18448 16 18705 14 18962 13 19218 12 19476 8 19734 6 19992 3
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,63509 7 63763 10 64018 12 64273 14 64529 15 64784 16 65040 17 65297 16
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,28183 3 28438 7 28693 9 28946 13 29201 17 29457 18 29713 17 29970 16 30228 14 30484 14 30740 15 30996 15 31254 13 31510 13 31767 12 32023 11 32279 11 32535 10 32792 8 33049 6 33306 4
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,52761 1 52764 1 53015 8 53268 11 53523 13 53778 15 54034 15 54290 16 54546 17 54802 17 55058 17 55314 17 55571 15 55828 14 56084 13 56341 11 56599 7
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,24 12 280 12 537 10 794 8 1051 2 1054 3
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,4392 6 4645 9 4900 12 5156 13 5410 16 5666 16 5921 17 6177 17 6433 17 6689 17 6945 18 7201 17 7457 13 7714 12 7970 11 8227 9 8484 7 8741 6 8997 6 9255 2
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,37161 6 37416 9 37671 11 37926 13 38181 14 38435 16 38690 17 38946 17 39201 17 39457 17 39713 17 39969 16 40226 15 40482 15 40739 13 40996 11 41253 8 41511 3
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,42807 5 43061 9 43317 11 43572 13 43828 15 44084 16 44340 17 44596 17 44852 18 45108 18 45364 18 45613 25 45866 28 46121 28 46376 27 46631 25 46886 23 47142 19 47398 19 47654 19 47910 19 48166 19 48422 19 48678 19 48935 17 49192 16 49449 15 49708 12 49966 12 50225 11 50482 12 50738 13 50994 13 51249 15 51505 15 51761 15 52017 15 52273 15 52529 15 52785 15 53042 14 53298 14 53554 14 53811 13 54067 11 54325 6
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,56112 5 56366 8 56621 10 56876 12 57131 14 57386 15 57641 16 57897 16 58153 16 58409 16 58665 16 58921 16 59177 15 59433 15 59689 14 59946 12 60202 11 60460 6
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,31294 5 31547 9 31802 11 32057 12 32312 14 32568 14 32823 16 33079 16 33335 16 33591 16 33847 16 34104 15 34360 15 34617 13 34874 11 35130 10 35387 8 35644 5
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,23620 8 23874 10 24128 13 24383 14 24639 15 24894 16 25150 16 25406 16 25661 17 25918 16 26174 16 26430 16 26687 14 26943 14 27200 12 27456 11 27713 9 27973 1 27975 1
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,58188 9 58442 13 58696 15 58952 17 59207 19 59463 20 59718 22 59974 22 60230 23 60485 24 60740 26 60996 26 61252 26 61508 26 61764 25 62020 25 62276 25 62532 24 62789 22 63045 22 63302 20 63558 20 63815 18 64072 16 64329 14 64589 9 64846 6
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,37970 1 38225 6 38480 9 38735 11 38989 14 39244 15 39500 15 39755 17 40011 17 40267 17 40523 17 40779 17 41036 16 41292 16 41548 16 41805 15 42064 11 42323 3 42328 1
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,11344 3 11350 5 11598 14 11854 15 12109 17 12365 17 12621 17 12877 18 13133 17 13389 17 13645 17 13901 17 14158 16 14415 15 14672 13 14928 12 15185 11 15442 9 15700 3
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,46429 8 46684 10 46939 12 47194 14 47450 14 47705 16 47961 16 48216 17 48473 17 48729 17 48985 17 49241 18 49265 5 49497 19 49517 1 49519 8 49752 32 50008 33 50264 33 50519 35 50774 36 51028 38 51284 39 51539 40 51794 41 52050 41 52306 41 52562 41 52817 42 53073 42 53329 41 53585 41 53841 40 54098 39 54354 38 54611 37 54867 36 55124 34 55381 32 55638 30 55895 12 55912 11 56154 7 56170 7
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,23146 2 23149 4 23400 10 23655 12 23911 13 24167 13 24423 14 24678 15 24934 15 25190 14 25446 15 25702 14 25957 15 26214 14 26470 13 26726 13 26983 10 27240 7
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,56678 3 56934 4 57190 4 57447 2
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,58736 2 58740 1 58990 10 59243 14 59498 16 59753 18 60009 18 60265 18 60520 20 60776 20 61032 21 61288 21 61545 20 61801 20 62058 19 62314 19 62571 17 62829 14 63086 12 63343 10 63602 2
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,37749 5 38003 9 38258 12 38513 14 38769 15 39024 17 39280 17 39536 18 39791 19 40047 19 40303 20 40559 20 40817 19 41075 16 41331 15 41587 14 41844 12 42101 11 42357 10 42614 7 42872 4
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,9601 1 9605 2 9856 3 9860 4 10112 9 10365 15 10621 16 10877 17 11133 17 11389 18 11645 19 11900 20 12156 19 12413 17 12669 17 12925 17 13181 16 13437 15 13695 12 13954 8 14212 4
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,18817 6 19072 8 19327 10 19582 12 19838 12 20093 14 20349 14 20605 15 20861 15 21117 16 21373 16 21630 15 21888 13 22146 10 22403 9 22659 9 22916 8 23173 6 23431 3
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,55945 1 56199 8 56454 10 56709 12 56965 12 57222 12 57474 17 57730 17 57985 19 58241 19 58496 20 58752 20 59008 19 59265 18 59521 17 59778 15 60035 13 60293 11 60550 9 60807 7
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,42394 5 42400 2 42649 12 42904 15 43159 17 43415 17 43670 19 43925 20 44180 21 44436 21 44692 21 44948 21 45204 21 45460 21 45716 20 45972 19 46228 18 46485 15 46743 7 47000 6
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,157 2 163 2 413 3 417 6 668 13 923 15 1177 18 1433 19 1688 21 1944 20 2200 19 2456 19 2712 18 2969 8 2981 4 3225 7 3239 1 3481 6 3738 5 3994 4 4250 3
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,21922 4 22175 9 22429 12 22684 13 22940 13 23196 13 23452 13 23708 13 23964 13 24220 13 24474 15 24729 16 24986 15 25242 15 25497 15 25754 13 26010 12 26267 10 26524 9 26781 6
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,34207 6 34462 11 34717 12 34973 13 35228 15 35484 15 35740 16 35995 18 36251 18 36507 19 36763 19 37020 18 37276 19 37532 18 37789 16 38046 15 38302 14 38559 13 38816 10 39073 6 39331 2
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,61860 3 61868 4 62116 4 62124 7 62371 6 62379 8 62627 7 62635 9 62883 6 62891 10 63138 8 63147 10 63394 19 63650 20 63905 21 64161 21 64416 22 64672 22 64929 21 65185 9 65195 11 65442 19
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,49074 2 49328 8 49582 11 49837 13 50093 14 50348 15 50603 16 50858 18 51114 19 51370 19 51626 20 51882 20 52139 19 52395 18 52651 18 52908 16 53165 15 53422 13 53679 11 53935 10 54192 8 54448 7 54707 3
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,7607 3 7860 8 8115 10 8369 13 8623 1 8626 13 8877 19 9133 19 9388 20 9644 20 9901 19 10157 19 10413 19 10670 18 10926 17 11183 16 11441 11 11698 9 11956 4
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,20927 2 21181 6 21436 7 21691 8 21946 10 22200 11 22455 12 22710 17 22966 17 23222 16 23478 16 23734 16 23990 16 24246 16 24503 15 24759 15 25015 15 25271 14 25529 11 25787 9 26047 3
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,29903 2 30155 2 30158 3 30410 7 30421 3 30665 16 30921 16 31177 17 31432 18 31688 19 31943 20 32199 20 32456 18 32713 17 32969 17 33225 16 33482 14 33738 14 33994 13 34251 11 34509 7 34765 5 35022 2
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,54985 3 55240 5 55496 7 55751 10 56008 9 56265 8 56521 8 56779 5
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,1753 1 2007 7 2262 8 2516 11 2772 11 3028 12 3281 15 3537 16 3792 17 4048 17 4304 17 4560 17 4816 17 5072 17 5328 17 5584 17 5841 15 6098 12 6362 3
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,47836 5 48090 9 48346 10 48601 12 48857 12 49113 13 49369 13 49625 13 49881 14 50137 14 50394 12 50650 12 50907 10 51165 7
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,19684 7 19938 10 20192 15 20447 16 20703 17 20960 16 21216 16 21472 16 21728 17 21984 17 22240 16 22496 16 22751 17 23007 17 23264 9 23274 5 23520 6 23529 5 23777 6 23784 4 24034 8
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,4853 1 4855 2 5107 8 5361 11 5616 13 5872 14 6128 15 6383 17 6639 17 6895 17 7151 3 7156 12 7408 1 7412 12 7664 2 7667 13 7920 15 8175 16 8432 15 8688 15 8946 12 9204 9 9461 6
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,44276 1 44531 3 44787 8 45042 9 45297 12 45553 13 45809 14 46064 15 46320 16 46577 15 46834 14 47091 13 47347 11 47604 10 47861 8 48118 6
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,59638 6 59892 10 60146 12 60402 12 60657 13 60913 15 61168 17 61424 16 61680 17 61936 17 62192 17 62449 16 62706 15 62962 15 63219 14 63476 12 63733 10 63989 9 64245 8
f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,247 10 502 11 758 11 1014 11 1270 11 1526 11 1782 11 2038 11 2295 10 2552 9 2809 8 3071 1
